"Time","Subsystem #2|Branch Currents|IBkr_tfA","Subsystem #2|Branch Currents|IBkr_tfB","Subsystem #2|Branch Currents|IBkr_tfC"
4.1604,-0.9119549364,0.123309993,0.7886449434
4.161,-0.8595594116,-0.06966200835,0.9292214199
4.1616,-0.7181304787,-0.2469264934,0.965056972
4.1622,-0.5535582592,-0.428303471,0.9818617303
4.1628,-0.4012479762,-0.5983840439,0.9996320201
4.1634,-0.2368483407,-0.7277150968,0.9645634375
4.164,-0.04212512713,-0.8264081801,0.8685333072
4.1646,0.1445894666,-0.9323424928,0.7877530262
4.1652,0.320082218,-0.9768062389,0.6567240208
4.1658,0.4966210847,-0.986967899,0.4903468143
4.1664,0.6496232119,-0.97596688,0.3263436681
4.167,0.7809958526,-0.9363911495,0.1553952968
4.1676,0.8650744979,-0.842650285,-0.02242421283
4.1682,0.9536721417,-0.7312015995,-0.2224705422
4.1688,0.9990259452,-0.5891819067,-0.4098440385
4.1694,0.9884123866,-0.4165349123,-0.5718774744
4.17,0.9598894957,-0.2616321152,-0.6982573805
4.1706,0.9126979718,-0.07722870624,-0.8354692656
4.1712,0.8120962564,0.1186465108,-0.9307427672
4.1718,0.6703149211,0.2992354442,-0.9695503653
4.1724,0.5236422648,0.470114306,-0.9937565708
4.173,0.3466517553,0.636874496,-0.9835262513
4.1736,0.1776230703,0.7563384401,-0.9339615104
4.1742,-0.006556290447,0.8582989202,-0.8517426297
4.1748,-0.2020110019,0.9441863705,-0.7421753686
4.1754,-0.3860000661,0.9733971873,-0.5873971212
4.176,-0.5435026819,0.9772766801,-0.4337739982
4.1766,-0.693660165,0.9526241634,-0.2589639984
4.1772,-0.8195521487,0.8958000491,-0.07624790034
4.1778,-0.8925183534,0.7913913978,0.1011269556
4.1784,-0.9654922666,0.6674549275,0.2980373391
4.179,-0.994319206,0.5128922136,0.4814269923
4.1796,-0.9791806031,0.3584265359,0.6207540672
4.1802,-0.9272405018,0.1869160645,0.7403244373
4.1808,-0.8765281239,-0.008306644504,0.8848347684
4.1814,-0.7611358878,-0.1916977108,0.9528335985
4.182,-0.6119527924,-0.3671218442,0.9790746366
4.1826,-0.4588584019,-0.5388207156,0.9976791174
4.1832,-0.2942055748,-0.6911977252,0.9854033
4.1838,-0.1157811114,-0.7950264051,0.9108075165
4.1844,0.07848094115,-0.9071777961,0.8286968549
4.185,0.2621060379,-0.9759812588,0.7138752208
4.1856,0.4388601782,-0.9885377701,0.5496775919
4.1862,0.5962646217,-0.9874202666,0.391155645
4.1868,0.7418882787,-0.956605746,0.2147174673
4.1874,0.8357198433,-0.8784703487,0.04275050541
4.188,0.9207783298,-0.7702883899,-0.1504899399
4.1886,0.9907698536,-0.6402225281,-0.3505473255
4.1892,0.9948980828,-0.4735259117,-0.5213721711
4.1898,0.9709913571,-0.3203306893,-0.6506606678
4.1904,0.9258561878,-0.1390393479,-0.7868168399
4.191,0.8731161272,0.05757673292,-0.9306928601
4.1916,0.7361550631,0.2362667617,-0.9724218248
4.1922,0.5764794418,0.418190137,-0.9946695788
4.1928,0.4218557076,0.5928116848,-1.014667392
4.1934,0.2552494634,0.7249432981,-0.9801927615
4.194,0.061610213,0.8220322215,-0.8836424345
4.1946,-0.1261393358,0.9276212378,-0.8014819021
4.1952,-0.3028284929,0.9702057135,-0.6673772206
4.1958,-0.4770665665,0.9704470415,-0.493380475
4.1964,-0.6259700188,0.9557056632,-0.3297356444
4.197,-0.7572636011,0.9162286352,-0.1589650341
4.1976,-0.8394908085,0.8169193823,0.02257142615
4.1982,-0.9207396407,0.7032428176,0.217496823
4.1988,-0.9629922665,0.564889113,0.3981031535
4.1994,-0.9504374805,0.3914435309,0.5589939496
4.2,-0.9207369425,0.2336372201,0.6870997224
4.2006,-0.8712104199,0.05495563526,0.8162547847
4.2012,-0.7666369387,-0.1338895879,0.9005265266
4.2018,-0.6355272885,-0.3178408173,0.9533681058
4.2024,-0.4947385572,-0.4898670893,0.9846056465
4.203,-0.3137715141,-0.653769859,0.9675413731
4.2036,-0.148123167,-0.7757699487,0.9238931157
4.2042,0.03001903315,-0.8795674833,0.8495484502
4.2048,0.2297338325,-0.9645947772,0.7348609447
4.2054,0.4149751961,-0.9938803629,0.5789051668
4.206,0.567785079,-1.000126819,0.4323417397
4.2066,0.7178379782,-0.9749377984,0.2570998203
4.2072,0.8433289919,-0.9167660506,0.0734370587
4.2078,0.9125245254,-0.8128721382,-0.09965238719
4.2084,0.9843282054,-0.6870353235,-0.2972928819
4.209,1.015286431,-0.5316259323,-0.4836604991
4.2096,1.001702732,-0.3782667613,-0.6234359702
4.2102,0.9489197314,-0.2060677693,-0.7428519622
4.2108,0.9192241641,-0.009967554092,-0.90925661
4.2114,0.8102129439,0.1730034329,-0.9832163767
4.212,0.6441466817,0.3517856064,-0.9959322881
4.2126,0.4952705838,0.5279185377,-1.023189121
4.2132,0.338397668,0.6801394983,-1.018537166
4.2138,0.1500809666,0.7837369707,-0.9338179373
4.2144,-0.04456341985,0.8976142701,-0.8530508502
4.215,-0.2194798942,0.9658347857,-0.7463548915
4.2156,-0.4022583691,0.973932923,-0.5716745539
4.2162,-0.5653913933,0.9721182748,-0.4067268815
4.2168,-0.7025205229,0.9391274027,-0.2366068798
4.2174,-0.7949246609,0.8581920244,-0.06326736353
4.218,-0.8840482626,0.7502561045,0.1337921582
4.2186,-0.9519712659,0.62298198,0.3289892859
4.2192,-0.9531967052,0.4525060598,0.5006906454
4.2198,-0.933029569,0.2973975065,0.6356320625
4.2204,-0.889903543,0.1210085846,0.7688949584
4.221,-0.8357354229,-0.07523729373,0.9109727167
4.2216,-0.7020008168,-0.2557441632,0.9577449801
4.2222,-0.5477202653,-0.4350702341,0.9827904994
4.2228,-0.3925967408,-0.6105362642,1.003133005
4.2234,-0.2261171992,-0.7448763641,0.9709935633
4.224,-0.03692383095,-0.8414914069,0.8784152379
4.2246,0.1512343425,-0.9482255349,0.7969911924
4.2252,0.3306034952,-0.9952729403,0.6646694451
4.2258,0.5060111992,-1.000297421,0.4942862213
4.2264,0.6563706339,-0.9884711467,0.3321005129
4.227,0.7921595817,-0.9498515296,0.1576919479
4.2276,0.8762253288,-0.8490609747,-0.02716435406
4.2282,0.9591587706,-0.7383944803,-0.2207642903
4.2288,1.004820171,-0.60222432,-0.4025958511
4.2294,0.9893160904,-0.4265372556,-0.5627788347
4.23,0.9569885855,-0.2676121388,-0.6893764467
4.2306,0.9067889276,-0.08862769576,-0.8181612319
4.2312,0.7982873684,0.1028002853,-0.9010876537
4.2318,0.6641393706,0.2878831451,-0.9520225157
4.2324,0.5235430363,0.4580103243,-0.9815533606
4.233,0.3401197984,0.6238571307,-0.9639769291
4.2336,0.1709064184,0.7507413675,-0.9216477859
4.2342,-0.005744830511,0.8522009551,-0.8464561246
4.2348,-0.2035175531,0.9361945277,-0.7326769746
4.2354,-0.3903118786,0.9667798076,-0.576467929
4.236,-0.5436972987,0.9714527412,-0.4277554425
4.2366,-0.6916250314,0.9446776272,-0.2530525957
4.2372,-0.81746334,0.8895854106,-0.07212207058
4.2378,-0.8882146983,0.7881464476,0.1000682508
4.2384,-0.9606967329,0.6625657488,0.2981309841
4.239,-0.9942706033,0.5083737371,0.4858968662
4.2396,-0.982492804,0.3573410193,0.6251517847
4.2402,-0.9296269892,0.1868134642,0.7428135251
4.2408,-0.903554986,-0.0088235547,0.9123785407
4.2414,-0.7981570841,-0.1897113805,0.9878684646
4.242,-0.6305516498,-0.3694973433,1.000048993
4.2426,-0.4822904902,-0.547380837,1.029671327
4.2432,-0.328395281,-0.6977393608,1.026134642
4.2438,-0.1403917703,-0.7996553327,0.9400471031
4.2444,0.05550756551,-0.915161682,0.8596541165
4.245,0.229068484,-0.9837484075,0.7546799235
4.2456,0.4106773471,-0.9916707499,0.5809934027
4.2462,0.5775292188,-0.9947891901,0.4172599713
4.2468,0.7174444985,-0.9644319371,0.2469874385
4.2474,0.8104574271,-0.8841951565,0.07373772937
4.248,0.9027465181,-0.7782813627,-0.1244651554
4.2486,0.9751114178,-0.6530432184,-0.3220681994
4.2492,0.9772580134,-0.480854904,-0.4964031094
4.2498,0.9589190165,-0.326745149,-0.6321738675
4.2504,0.9161514836,-0.1515061282,-0.7646453554
4.251,0.8601157819,0.04687157361,-0.9069873555
4.2516,0.7237901346,0.2274916312,-0.9512817658
4.2522,0.5669419395,0.4045066531,-0.9714485926
4.2528,0.4086768622,0.5792333917,-0.9879102538
4.2534,0.2402127958,0.7140403529,-0.9542531487
4.254,0.05166275425,0.8082753606,-0.8599381148
4.2546,-0.1378633125,0.9135119292,-0.7756486167
4.2552,-0.3162880726,0.9593644059,-0.6430763333
4.2558,-0.4894892396,0.9621162352,-0.4726269955
4.2564,-0.6390799299,0.9486210054,-0.3095410755
4.257,-0.7787365323,0.9119570695,-0.1332205373
4.2576,-0.8662518692,0.8152394299,0.05101243926
4.2582,-0.9468783359,0.7059454901,0.2409328458
4.2588,-0.9949304218,0.5715982464,0.4233321754
4.2594,-0.9856103728,0.4030552318,0.582555141
4.26,-0.9527284306,0.2456313116,0.707097119
4.2606,-0.9026882955,0.06500753335,0.8376807622
4.2612,-0.7991159685,-0.1229731827,0.9220891511
4.2618,-0.6655690629,-0.3060087063,0.9715777692
4.2624,-0.523347739,-0.4789092839,1.002257023
4.263,-0.3416496487,-0.6456637578,0.9873134065
4.2636,-0.1739878313,-0.7681869256,0.9421747569
4.2642,0.003003460944,-0.8682651693,0.8652617084
4.2648,0.2010039536,-0.95446115,0.7534571965
4.2654,0.3870665593,-0.9835575181,0.5964909589
4.266,0.5417577865,-0.9882343578,0.4464765713
4.2666,0.6921501522,-0.9650002953,0.2728501431
4.2672,0.8206849251,-0.9127426205,0.09205769542
4.2678,0.8930971369,-0.8111160695,-0.08198106744
4.2684,0.9693065934,-0.6880319141,-0.2812746793
4.269,1.006414084,-0.5354974557,-0.4709166287
4.2696,0.9977660266,-0.3829724224,-0.6147936042
4.2702,0.9464647023,-0.210959343,-0.7355053593
4.2708,0.9181639898,-0.01486254653,-0.9033014432
4.2714,0.8113264242,0.1666392647,-0.9779656889
4.272,0.6422148421,0.3469332059,-0.9891480479
4.2726,0.4913132353,0.5242284458,-1.015541681
4.2732,0.3347881406,0.671749011,-1.006537152
4.2738,0.1471470415,0.7717778609,-0.9189249024
4.2744,-0.0458252912,0.89099549,-0.8451701988
4.275,-0.2174987784,0.9629780139,-0.7454792355
4.2756,-0.4000020161,0.9658887876,-0.5658867715
4.2762,-0.5654493344,0.9687819921,-0.4033326577
4.2768,-0.704298381,0.9417980608,-0.2374996797
4.2774,-0.7999768971,0.8618744277,-0.06189753064
4.278,-0.8931279618,0.7577091333,0.1354188285
4.2786,-0.9658664667,0.6379493086,0.3279171581
4.2792,-0.9715862245,0.4660637106,0.5055225139
4.2798,-0.9556078601,0.3100035653,0.6456042948
4.2804,-0.9078122463,0.1385752041,0.7692370423
4.281,-0.8366944845,-0.05818442974,0.8948789142
4.2816,-0.707649318,-0.2424152061,0.9500645241
4.2822,-0.5633021976,-0.4193739599,0.9826761575
4.2828,-0.3985365393,-0.5940823819,0.9926189213
4.2834,-0.2314778255,-0.7329535401,0.9644313655
4.284,-0.05196002921,-0.8289523534,0.8809123826
4.2846,0.1443562942,-0.935091423,0.7907351287
4.2852,0.3291469024,-0.9838371556,0.6546902532
4.2858,0.4974300372,-0.9879684508,0.4905384136
4.2864,0.647372509,-0.9759514918,0.3285789828
4.287,0.7917313151,-0.9389617606,0.1472304455
4.2876,0.8766538036,-0.8406308661,-0.03602293746
4.2882,0.95396159,-0.7278897204,-0.2260718696
4.2888,1.003993414,-0.5915919318,-0.412401482
4.2894,0.9928153761,-0.4231869322,-0.5696284438
4.29,0.9574010092,-0.2649398052,-0.692461204
4.2906,0.9089827548,-0.08298848926,-0.8259942655
4.2912,0.8058458797,0.105569727,-0.9114156068
4.2918,0.670019271,0.2884050774,-0.9584243484
4.2924,0.5277015941,0.4610891657,-0.9887907598
4.293,0.3485938638,0.6250038047,-0.9735976686
4.2936,0.1800676674,0.7479348578,-0.9280025252
4.2942,0.002488252706,0.8504168309,-0.8529050836
4.2948,-0.1938756686,0.9379087698,-0.7440331012
4.2954,-0.3779689626,0.9680348125,-0.5900658499
4.296,-0.534706985,0.9769586643,-0.4422516793
4.2966,-0.6866917799,0.9556117489,-0.268919969
4.2972,-0.8142088247,0.9042034427,-0.08999461802
4.2978,-0.8880677428,0.803544287,0.08452345588
4.2984,-0.9678382028,0.6830513858,0.284786817
4.299,-1.004964921,0.5315332261,0.4734316951
4.2996,-0.9959963631,0.3774757276,0.6185206355
4.3002,-0.9449238238,0.2062883527,0.7386354712
4.3008,-0.9156268007,0.0117417882,0.9038850126
4.3014,-0.808662018,-0.1692522069,0.9779142249
4.302,-0.6379308341,-0.3508319286,0.9887627626
4.3026,-0.4877465341,-0.5291426219,1.016889156
4.3032,-0.3335551673,-0.6774442861,1.010999453
4.3038,-0.1452689405,-0.7788537266,0.9241226671
4.3044,0.0498183884,-0.8929502357,0.8431318473
4.305,0.2246977593,-0.9638294582,0.7391316989
4.3056,0.4063175636,-0.9779680306,0.571650467
4.3062,0.5707750158,-0.9821244809,0.4113494652
4.3068,0.7111427882,-0.9485749966,0.2374322085
4.3074,0.8055797759,-0.8716053699,0.06602559397
4.308,0.8948165204,-0.7684151178,-0.1264014027
4.3086,0.9656091134,-0.6418537663,-0.3237553471
4.3092,0.9676730445,-0.4695104503,-0.4981625942
4.3098,0.9491022868,-0.3169130568,-0.6321892301
4.3104,0.9064631145,-0.1436727444,-0.7627903701
4.311,0.8524804936,0.0531927034,-0.905673197
4.3116,0.7164180357,0.233642629,-0.9500606647
4.3122,0.5605510065,0.408921814,-0.9694728205
4.3128,0.4036039085,0.5830508177,-0.9866547262
4.3134,0.2381218705,0.7224645086,-0.9605863792
4.314,0.0521105423,0.819564784,-0.8716753263
4.3146,-0.1397511712,0.9279294847,-0.7881783134
4.3152,-0.3198523795,0.9790141792,-0.6591617997
4.3158,-0.4960846571,0.9852547363,-0.4891700792
4.3164,-0.6473010831,0.9738988903,-0.3265978072
4.317,-0.787226644,0.9391769409,-0.1519502969
4.3176,-0.8744527263,0.8431146827,0.03133804358
4.3182,-0.9543058188,0.7292473855,0.2250584333
4.3188,-1.00417987,0.5934326085,0.4107472615
4.3194,-0.9957229243,0.4276985705,0.5680243539
4.32,-0.9609555478,0.2700207285,0.6909348193
4.3206,-0.9146702174,0.08527402734,0.8293961901
4.3212,-0.8200041126,-0.1054514383,0.9254555509
4.3218,-0.6787610407,-0.28557527,0.9643363107
4.3224,-0.5322817837,-0.4574489,0.9897306837
4.323,-0.3643708284,-0.6195472699,0.9839180984
4.3236,-0.1946545279,-0.7439184607,0.9385729886
4.3242,-0.009087331196,-0.8483510117,0.8574383429
4.3248,0.1816154176,-0.9362694962,0.7546540786
4.3254,0.3638578915,-0.9704154257,0.6065575342
4.326,0.5300367071,-0.9849358319,0.4548991248
4.3266,0.6819545135,-0.9630399352,0.2810854218
4.3272,0.8052740146,-0.9115035568,0.1062295422
4.3278,0.882782325,-0.8116606475,-0.07112167746
4.3284,0.9616530008,-0.6874257235,-0.2742272774
4.329,0.9909296176,-0.5326486345,-0.4582809831
4.3296,0.9792966258,-0.3785498713,-0.6007467545
4.3302,0.9288065037,-0.2075498716,-0.7212566321
4.3308,0.8937342659,-0.0114131063,-0.8823211596
4.3314,0.7850346904,0.1692041155,-0.954238806
4.332,0.6174595632,0.3491312961,-0.9665908592
4.3326,0.4659447722,0.5289600307,-0.9949048029
4.3332,0.3080502755,0.6781267122,-0.9861769877
4.3338,0.123567284,0.7779583959,-0.90152568
4.3344,-0.06896169193,0.892728991,-0.8237672991
4.335,-0.2472139592,0.9669760907,-0.7197621316
4.3356,-0.4269950063,0.9802289619,-0.5532339556
4.3362,-0.5864816495,0.9833772594,-0.3968956099
4.3368,-0.731307575,0.9563194105,-0.2250118355
4.3374,-0.8286242846,0.882238095,-0.05361381047
4.338,-0.9163438005,0.7781731235,0.138170677
4.3386,-0.9909901914,0.6556084265,0.3353817649
4.3392,-0.9973100981,0.4869284397,0.5103816584
4.3398,-0.9798657078,0.3335413478,0.64632436
4.3404,-0.9327071564,0.1596074377,0.7730997187
4.341,-0.8630966078,-0.03606773782,0.8991643456
4.3416,-0.7336078108,-0.2172354493,0.9508432601
4.3422,-0.5888956803,-0.3929320794,0.9818277597
4.3428,-0.4218098428,-0.5657408928,0.9875507356
4.3434,-0.2522899954,-0.7101106549,0.9624006503
4.344,-0.07517513868,-0.8080925955,0.8832677341
4.3446,0.120301039,-0.9104397053,0.7901386663
4.3452,0.3074096101,-0.9620921998,0.6546825896
4.3458,0.4772206658,-0.969776067,0.4925554011
4.3464,0.6260435006,-0.9568115291,0.3307680285
4.347,0.7728975635,-0.923990873,0.1510933095
4.3476,0.8604578542,-0.8335259648,-0.02693188947
4.3482,0.9355880496,-0.7176738981,-0.2179141515
4.3488,0.9887064117,-0.5794701721,-0.4092362395
4.3494,0.9844617289,-0.4168242665,-0.5676374624
4.35,0.9470072212,-0.2591695847,-0.6878376365
4.3506,0.9145918128,-0.07234277371,-0.8422490391
4.3512,0.8410427826,0.1185260321,-0.9595688146
4.3518,0.6864137743,0.2968975742,-0.9833113485
4.3524,0.5330236258,0.4699398721,-1.002963498
4.353,0.3795910568,0.6325166325,-1.012107689
4.3536,0.2071197637,0.7537585713,-0.960878335
4.3542,0.01354776255,0.859410554,-0.8729583165
4.3548,-0.1691201644,0.953968449,-0.7848482846
4.3554,-0.3465345057,0.9822621821,-0.6357276764
4.356,-0.5208443325,0.9923923397,-0.4715480072
4.3566,-0.6710711529,0.9722788897,-0.3012077367
4.3572,-0.7857069427,0.9165311764,-0.1308242337
4.3578,-0.8663138324,0.8122761811,0.05403765131
4.3584,-0.9515448786,0.6949355755,0.2566093031
4.359,-0.9777913577,0.5413139007,0.436477457
4.3596,-0.9697932013,0.3823204599,0.5874727413
4.3602,-0.9292033816,0.2161566404,0.7130467411
4.3608,-0.8943186186,0.02143842984,0.8728801888
4.3614,-0.7862945136,-0.1653648541,0.9516593677
4.362,-0.624644668,-0.3458965451,0.9705412131
4.3626,-0.473854533,-0.5257213377,0.9995758707
4.3632,-0.3138271124,-0.6793944246,0.993221537
4.3638,-0.1318375074,-0.7803822255,0.9122197328
4.3644,0.06100974613,-0.8920685657,0.8310588196
4.365,0.242345632,-0.9648807043,0.7225350723
4.3656,0.4205104765,-0.9731414957,0.5526310192
4.3662,0.5741404238,-0.9691076027,0.394967179
4.3668,0.7175916166,-0.9388864935,0.2212948769
4.3674,0.8169241247,-0.8589515604,0.04202743576
4.368,0.8967895826,-0.7493828031,-0.1474067795
4.3686,0.9635859664,-0.6290725942,-0.3345133723
4.3692,0.9674847047,-0.4620712819,-0.5054134228
4.3698,0.94330944,-0.302445819,-0.6408636211
4.3704,0.8952589525,-0.1303385249,-0.7649204276
4.371,0.8212219226,0.05618250292,-0.8774044255
4.3716,0.6946447036,0.2376560506,-0.9323007541
4.3722,0.5592154615,0.416551844,-0.9757673055
4.3728,0.3922749609,0.5865810568,-0.9788560176
4.3734,0.2220591893,0.7305559941,-0.9526151833
4.374,0.05029649352,0.8321068918,-0.8824033853
4.3746,-0.143911231,0.9339045532,-0.7899933223
4.3752,-0.3331478683,0.984311572,-0.6511637037
4.3758,-0.5024755353,0.9947295757,-0.4922540403
4.3764,-0.6496941319,0.9833601659,-0.333666034
4.377,-0.7955962598,0.9484594239,-0.1528631641
4.3776,-0.8803368206,0.857708903,0.0226279176
4.3782,-0.9548260876,0.7428151496,0.212010938
4.3788,-1.010068193,0.6026565543,0.4074116386
4.3794,-1.005896281,0.43950873,0.5663875515
4.38,-0.9680701199,0.2835915429,0.684478577
4.3806,-0.9363961734,0.09521765859,0.8411785148
4.3812,-0.8637206714,-0.09752652673,0.9612471982
4.3818,-0.7092845098,-0.2766717796,0.9859562894
4.3824,-0.5568408062,-0.4537786218,1.010619428
4.383,-0.4033753834,-0.618390051,1.021765434
4.3836,-0.2295321636,-0.7401601214,0.969692285
4.3842,-0.03560505187,-0.8489803373,0.8845853892
4.3848,0.1466986407,-0.9506630557,0.803964415
4.3854,0.3260834585,-0.9730952212,0.6470117628
4.386,0.5000015179,-0.9772076125,0.4772060946
4.3866,0.6460181867,-0.9588052572,0.3127870705
4.3872,0.761862839,-0.9029405509,0.1410777119
4.3878,0.8425019745,-0.7946372655,-0.04786470893
4.3884,0.9242867063,-0.6785353319,-0.2457513744
4.389,0.9498333194,-0.5245087826,-0.4253245368
4.3896,0.9431160753,-0.3606685526,-0.5824475227
4.3902,0.9030688694,-0.1987115871,-0.7043572823
4.3908,0.8499814532,-0.006138350339,-0.8438431028
4.3914,0.7391920174,0.1847642391,-0.9239562565
4.392,0.5977342543,0.3619629941,-0.9596972484
4.3926,0.4448734859,0.5384769292,-0.9833504151
4.3932,0.2778638062,0.6944035083,-0.9722673145
4.3938,0.107988363,0.79466585,-0.9026542131
4.3944,-0.08389044917,0.9065444503,-0.8226540011
4.395,-0.2755098833,0.9838138255,-0.7083039423
4.3956,-0.4499518084,0.9947387602,-0.5447869518
4.3962,-0.5985795657,0.9922695405,-0.3936899748
4.3968,-0.7501120021,0.9638299578,-0.2137179557
4.3974,-0.8518482431,0.8854780735,-0.03362983047
4.398,-0.9282195796,0.7781455355,0.1500740441
4.3986,-0.9988097526,0.656691171,0.3421185816
4.3992,-1.003686554,0.4888395475,0.5148470062
4.3998,-0.9778351168,0.331714715,0.6461204018
4.4004,-0.9292555205,0.1590999555,0.770155565
4.401,-0.8508384883,-0.02859886249,0.8794373508
4.4016,-0.7203923162,-0.2112110657,0.9316033818
4.4022,-0.5853437153,-0.3896830849,0.9750268002
4.4028,-0.4164040303,-0.5589111197,0.9753151499
4.4034,-0.2422804327,-0.7055230615,0.9478034941
4.404,-0.07151558677,-0.8068112547,0.8783268415
4.4046,0.121621149,-0.9105700281,0.7889488792
4.4052,0.3120700776,-0.9609997232,0.6489296456
4.4058,0.4802343209,-0.9666090785,0.4863747575
4.4064,0.6249655884,-0.9545901247,0.3296245364
4.407,0.7719174346,-0.9224041114,0.1504866768
4.4076,0.8587792456,-0.8314620268,-0.02731721877
4.4082,0.9331366073,-0.7174337987,-0.2157028085
4.4088,0.9887545892,-0.5799287665,-0.4088258227
4.4094,0.9866954288,-0.4164498191,-0.5702456097
4.41,0.9496695168,-0.2610302269,-0.6886392899
4.4106,0.9179290983,-0.0742404216,-0.8436886767
4.4112,0.8476966777,0.1171733853,-0.964870063
4.4118,0.6943132012,0.2957436929,-0.9900568941
4.4124,0.5408408185,0.4739903118,-1.01483113
4.413,0.3892031156,0.6371437138,-1.026346829
4.4136,0.2158954659,0.7549845967,-0.9708800626
4.4142,0.02183791566,0.8594033333,-0.8812412489
4.4148,-0.1593251018,0.9539660495,-0.7946409478
4.4154,-0.3368843789,0.9792371063,-0.6423527274
4.416,-0.5126287157,0.9895305726,-0.4769018568
4.4166,-0.6614803228,0.9702499736,-0.3087696508
4.4172,-0.775996096,0.9150784707,-0.1390823747
4.4178,-0.8575395712,0.8108245799,0.04671499125
4.4184,-0.9447216199,0.6964351776,0.2482864423
4.419,-0.9714451028,0.5409099901,0.4305351127
4.4196,-0.963260793,0.3779157174,0.5853450756
4.4202,-0.9242868222,0.2176007826,0.7066860396
4.4208,-0.8887833348,0.02394115828,0.8648421765
4.4214,-0.7807324052,-0.1657717719,0.9465041771
4.422,-0.6203738852,-0.3412437709,0.9616176561
4.4226,-0.4696717115,-0.5171282553,0.9867999667
4.4232,-0.3073953551,-0.6734885357,0.9808838908
4.4238,-0.1276409087,-0.7721008031,0.8997417118
4.4244,0.0654674164,-0.8824804289,0.8170130125
4.425,0.2467049713,-0.9586124221,0.7119074508
4.4256,0.4248416052,-0.9680648344,0.5432232293
4.4262,0.5802653226,-0.9649497265,0.3846844039
4.4268,0.7272968135,-0.9377265986,0.2104297851
4.4274,0.8323205794,-0.8621561805,0.02983560115
4.428,0.9143946785,-0.756319707,-0.1580749715
4.4286,0.984443906,-0.6378909669,-0.346552939
4.4292,0.991499614,-0.4746526599,-0.5168469541
4.4298,0.9703401061,-0.3191284783,-0.6512116278
4.4304,0.9212582209,-0.1451867446,-0.7760714762
4.431,0.8443851026,0.04157309524,-0.8859581978
4.4316,0.7176020569,0.2227006589,-0.9403027158
4.4322,0.5824713045,0.4020101346,-0.9844814391
4.4328,0.4124108991,0.5734757274,-0.9858866265
4.4334,0.239198415,0.7188564774,-0.9580548924
4.434,0.06979699355,0.8172528988,-0.8870498924
4.4346,-0.1235981488,0.9160077558,-0.792409607
4.4352,-0.3133523944,0.9662954679,-0.6529430735
4.4358,-0.4809682358,0.9754598651,-0.4944916294
4.4364,-0.6277223368,0.9643351979,-0.3366128611
4.437,-0.7767955121,0.9335144261,-0.156718914
4.4376,-0.8634619515,0.8454999899,0.01796196159
4.4382,-0.9396757336,0.7315535792,0.2081221544
4.4388,-0.9997555427,0.5944131486,0.4053423941
4.4394,-1.001162729,0.4328569997,0.5683057295
4.44,-0.9659812343,0.2769291375,0.6890520968
4.4406,-0.9330941325,0.08879575464,0.8442983779
4.4412,-0.8628162534,-0.1013987909,0.9642150444
4.4418,-0.7074282882,-0.2798197151,0.9872480033
4.4424,-0.549753136,-0.4594972367,1.009250373
4.443,-0.3962926672,-0.619550934,1.015843601
4.4436,-0.2227363215,-0.7336388825,0.956375204
4.4442,-0.02920082531,-0.8362516536,0.865452479
4.4448,0.1519132148,-0.9292492301,0.7773360153
4.4454,0.3289273045,-0.9544884837,0.6255611792
4.446,0.5021272847,-0.9644570474,0.4623297627
4.4466,0.6497073325,-0.942998039,0.2932907066
4.4472,0.7670443956,-0.8897187375,0.1226743419
4.4478,0.8484624378,-0.7888737855,-0.05958865228
4.4484,0.9359987437,-0.6763919539,-0.2596067899
4.449,0.9665417873,-0.5221981291,-0.4443436583
4.4496,0.9604985496,-0.3615263397,-0.5989722099
4.4502,0.9229324753,-0.2033162521,-0.7196162233
4.4508,0.8728251497,-0.009618406788,-0.8632067429
4.4514,0.7610902853,0.1805264367,-0.941616722
4.452,0.6171272652,0.3561108174,-0.9732380826
4.4526,0.4665950762,0.5331097844,-0.9997048606
4.4532,0.2978826724,0.6910691596,-0.988951832
4.4538,0.1278048696,0.789464343,-0.9172692126
4.4544,-0.06493599272,0.9016215351,-0.8366855424
4.455,-0.2566577874,0.9804368627,-0.7237790753
4.4556,-0.4321242813,0.9891543521,-0.5570300708
4.4562,-0.5824929535,0.9857184883,-0.4032255349
4.4568,-0.733607806,0.95843319,-0.224825384
4.4574,-0.8386914907,0.8817078869,-0.04301639621
4.458,-0.9135942004,0.7717387478,0.1418554526
4.4586,-0.9847781413,0.6503169243,0.334461217
4.4592,-0.994533238,0.4888467985,0.5056864394
4.4598,-0.9693639236,0.3333395834,0.6360243402
4.4604,-0.9197807144,0.1580042269,0.7617764875
4.461,-0.850214675,-0.02865384105,0.8788685161
4.4616,-0.7209031598,-0.2104865713,0.9313897311
4.4622,-0.5813985706,-0.3889203585,0.9703189291
4.4628,-0.4179257431,-0.5561212337,0.9740469768
4.4634,-0.2469211416,-0.6994177761,0.9463389178
4.464,-0.0721795287,-0.8020337954,0.8742133241
4.4646,0.1206080311,-0.9087249005,0.7881168694
4.4652,0.3075198956,-0.959873677,0.6523537813
4.4658,0.477173324,-0.9670100386,0.4898367146
4.4664,0.6249529306,-0.9588134371,0.3338605065
4.467,0.770192052,-0.9283969393,0.1582048873
4.4676,0.8565978456,-0.8379470677,-0.01865077786
4.4682,0.9368222954,-0.725849173,-0.2109731223
4.4688,0.9953568111,-0.5905815482,-0.4047752629
4.4694,0.9945055215,-0.4271028967,-0.5674026248
